resultID,deleted,marker,rank,diff,gap,overallRank,startPosition,bestLapTime,bestLap,lastLapTime,laps,totalTime,status,onTrack,pitStops,lastPitLap,sincePitLap,flagStatus,no,firstName,lastName,className,equipment,license,team,comment,oldRank,OverTake_Remain,OverTake_Active,Tire,NTRank,NTLap,NTBestTime,Best_S7,Best_L6,Best_I3,Best_S8,Best_P1,Best_L2,Best_S1,Best_I1,Best_L4,Best_P2,Best_S2,Best_L5,Best_L7,Best_L3,Best_S3,Best_T3,Best_S4A,Best_S4,Best_S4B,Best_S5A,Best_S5,Best_I2,Best_S5B,Best_T5,Best_S6A,Best_S6,Best_S6B,S7,L6,I3,S8,P1,L2,S1,I1,L4,P2,S2,L5,L7,L3,S3,T3,S4A,S4,S4B,S5A,S5,I2,S5B,T5,S6A,S6,S6B,EntrantID,TeamID,DriverID,time_stamp,Best_T3_SPD,T3_SPD,Best_T5_SPD,T5_SPD,BestSpeed,LastSpeed,AverageSpeed,NTBestSpeed
46,0,0,11,0.7245,0.0197,11,21,1:00.4587,17,1:00.4587,17,38:01.6138,Active,True,0,0,17,Green,30,Christian,Lundgaard,IndyCar,D/H/F,Rookie,Rahal Letterman Lanigan Racing,"",13,0,0,A,0,0,-0.0001,8.2982,9.9903,12.4505,4.1523,13.3929,303.6350,2.8685,27.7893,58.3414,290.2430,5.9812,4.2701,131.1410,63.9697,6.4595,,4.3872,12.4744,8.0872,3.6589,10.2794,20.1983,6.6205,,4.9215,9.9030,4.9522,8.2982,"",12.4505,4.1523,"","",2.8685,"","","",6.0428,"","","","","","","","","","","","","","","","",21,21,2071,2022-02-26T14:38:26.831293Z,157.494,,157.101,,107.181,107.181,48.282,
39,0,0,13,0.7729,0.0041,13,14,1:00.5071,14,1:00.5071,14,38:12.9553,Active,True,0,0,14,Green,18,David,Malukas,IndyCar,D/H/F,Rookie,Dale Coyne Racing with HMD,"",24,0,0,A,0,0,-0.0001,8.2550,10.3972,12.3959,4.1409,368.7560,379.3130,2.8601,28.1159,59.0737,10.5565,6.0928,4.6346,231.1840,70.6035,6.4526,,4.4602,12.6757,8.1617,3.6691,10.2607,19.9953,6.5860,,4.8496,9.7346,4.8850,8.3554,"","","","","","","","","","","","","","","","","","","","","","","","","","",14,129,1014,2022-02-26T14:38:26.831293Z,156.890,,157.071,,107.095,107.095,39.565,
51,0,1,14,0.8694,0.0965,14,26,1:00.6036,15,1:00.9241,16,38:20.3830,Active,True,0,0,16,Green,77,Callum,Ilott,IndyCar,D/C/F,Rookie,Juncos Hollinger Racing,"",10,0,0,P,0,0,-0.0001,8.3134,9.7728,12.4978,4.1607,302.0830,312.7000,2.8549,27.8952,58.6866,10.6008,6.0548,4.1864,202.2070,65.6713,6.3657,,4.4531,12.6120,8.1196,3.6644,10.2720,20.1855,6.6076,,4.9269,9.9135,4.9513,8.3134,"",12.4978,4.1844,"","",2.8709,28.1100,"","",6.1553,"","","",6.4352,,4.5290,12.6486,8.1196,3.7044,10.3732,20.3163,6.6688,,4.9269,9.9431,5.0162,26,146,2072,2022-02-26T14:38:26.831293Z,157.828,157.312,156.560,155.993,106.924,106.362,45.071,
44,0,7,15,1.0204,0.1510,15,19,1:00.7546,7,2:22.2712,12,27:22.3124,In Pit,False,0,0,12,Green,28,Romain,Grosjean,IndyCar,D/H/F,Veteran,Andretti Autosport,"",8,0,0,P,2,8,1:00.9265,8.3308,9.6607,12.4702,4.1316,167.7620,178.3670,2.8603,28.0318,62.6418,10.6046,6.1011,4.3057,307.7070,61.5112,6.4154,,4.4252,12.6111,8.1698,3.6824,10.2438,20.0370,6.5614,,4.7756,9.7409,4.9590,"","","","","","","","","","","","","","","","","","","","","","","","","","","",19,3,2047,2022-02-26T14:38:26.831293Z,157.981,,157.798,,106.659,45.547,47.348,106.358
32,0,0,16,1.0538,0.0334,16,7,1:00.7880,14,1:00.7880,14,37:29.8900,Active,True,0,0,14,Green,7,Felix,Rosenqvist,IndyCar,D/C/F,Veteran,Arrow McLaren SP,"",15,0,0,A,0,0,-0.0001,8.3252,9.7901,12.4889,4.1530,282.6890,294.3900,2.8597,27.9021,58.4232,10.5996,6.0417,4.3807,147.1930,64.6044,6.3664,,4.5296,12.6100,8.0804,3.6240,10.2490,20.1397,6.6250,,4.8875,9.8205,4.9330,8.3252,"",12.4889,4.1637,"","",2.8631,27.9021,"","",6.0417,"","","",6.3873,,4.5296,12.6100,8.0804,3.6240,10.2490,"",6.6250,,"","","",6,24,963,2022-02-26T14:38:26.831293Z,158.809,157.646,157.071,157.011,106.600,106.600,40.322,
27,0,0,17,1.0832,0.0294,17,2,1:00.8174,17,1:12.3437,18,37:46.2920,Active,True,0,0,18,Green,2,Josef,Newgarden,IndyCar,D/C/F,Veteran,Team Penske,"",10,0,0,A,0,0,-0.0001,8.3165,9.7366,12.4580,4.1367,13.4489,299.0900,2.8553,28.0833,58.3284,285.6410,5.9185,4.3145,287.4570,62.2571,6.4282,,4.4570,12.7176,8.2094,3.6540,10.2893,20.2714,6.6345,,4.9680,9.9277,4.9597,8.3444,"",12.5197,4.1753,"","",2.8638,"","","",5.9185,"","","",6.4512,,4.4570,"","","","","","","","","","",1,12,606,2022-02-26T14:38:26.831293Z,156.830,156.590,156.890,,106.548,89.572,51.467,
29,0,0,18,1.0861,0.0029,18,4,1:00.8203,15,1:00.8203,15,38:09.1274,Active,True,0,0,15,Green,4,Dalton,Kellett,IndyCar,D/C/F,Veteran,AJ Foyt Enterprises,"",14,0,0,A,0,0,-0.0001,8.3665,10.3312,12.5577,4.1531,310.1040,320.7410,2.8322,28.1387,59.0667,10.5723,6.1047,4.5040,64.5084,90.1105,6.4766,,4.5046,12.6729,8.1464,3.6211,10.2710,20.0401,6.6221,,4.8204,9.7691,4.9487,8.4006,"",12.5825,4.1819,"","","","","","","","","","","","","","","","","","","","","","","",3,2,719,2022-02-26T14:38:26.831293Z,156.830,,156.950,,106.543,106.543,42.462,
40,0,0,19,1.4291,0.3430,19,15,1:01.1633,10,1:05.7431,16,37:35.8349,Active,True,0,0,16,Green,20,Conor,Daly,IndyCar,D/C/F,Veteran,Ed Carpenter Racing,"",12,0,0,A,0,0,-0.0001,8.2419,10.5754,12.3811,4.1392,260.3210,270.9570,2.8392,27.7468,59.1123,10.6360,5.9888,4.1552,222.8790,64.3507,6.3696,,4.4201,12.5492,8.1291,3.6876,10.3640,20.2698,6.6482,,4.9226,9.9058,4.9762,8.2419,"",12.3811,4.1392,"","",2.8392,27.7468,"","",5.9888,"","","",6.3696,,4.4201,12.5492,8.1291,3.6876,"","","","","","","",15,139,580,2022-02-26T14:38:26.831293Z,158.194,158.194,157.161,,105.946,98.565,45.961,
26,0,0,20,1.5269,0.0978,20,1,1:01.2611,4,1:09.5164,21,37:42.7056,Active,True,0,0,21,Green,10,Alex,Palou,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,"",14,0,0,P,0,0,-0.0001,8.2528,10.2612,12.4228,4.1521,13.3921,178.6560,2.8648,27.7181,59.0111,165.2540,5.9085,4.0229,284.2320,60.4933,6.3877,,4.3851,12.5235,8.0427,3.6353,10.2640,20.2988,6.6287,,4.9590,9.9399,4.9725,8.3178,"",12.4817,4.1639,"","",2.8689,27.7181,"","",5.9085,"","","",6.3877,,4.5103,12.5530,8.0427,"","","","","","","","",9,25,2018,2022-02-26T14:38:26.831293Z,155.933,155.666,156.261,,105.777,93.215,60.140,
34,0,0,21,1.5937,0.0668,21,9,1:01.3279,6,10:16.7588,13,37:32.0229,Active,True,0,0,13,Green,9,Scott,Dixon,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,"",16,0,0,A,0,0,-0.0001,8.3808,10.0482,12.5380,4.1572,13.3730,310.6100,2.8662,28.3263,58.8381,297.1890,6.1373,4.0988,132.7700,59.8651,6.4652,,4.5600,12.7922,8.2079,3.7630,10.4250,20.4031,6.6620,,4.9882,9.9504,4.9622,8.4022,"",12.5760,4.1738,"","",2.8866,28.3263,"","",6.1373,"","","",6.5102,,4.5843,12.7922,8.2079,4.8124,"","","","","","","",8,25,326,2022-02-26T14:38:26.831293Z,157.041,156.380,156.770,,105.662,10.507,37.406,
38,0,0,22,1.5945,0.0008,22,13,1:01.3287,6,1:01.8268,15,38:00.1848,Active,True,0,0,15,Green,15,Graham,Rahal,IndyCar,D/H/F,Veteran,Rahal Letterman Lanigan Racing,"",19,0,0,P,0,0,-0.0001,8.1931,10.5188,12.3149,4.1218,13.3371,291.3220,2.8801,28.4778,59.3303,277.9840,6.2070,4.1385,145.5330,62.1627,6.5131,,4.5196,12.8288,8.3086,3.6820,10.2727,20.2166,6.5799,,4.9527,9.9439,4.9545,8.1931,"",12.3149,4.1218,"","",2.8801,"","","","","","","","","","","","","","","","","","","","",13,21,400,2022-02-26T14:38:26.831293Z,156.710,,157.131,,105.660,104.809,42.628,
49,0,0,23,1.6249,0.0304,23,24,1:01.3591,4,1:07.6766,12,24:53.3431,Active,True,0,0,12,Green,51,Takuma,Sato,IndyCar,D/H/F,Veteran,Dale Coyne Racing w/RWR,"",19,0,0,P,0,0,-0.0001,8.3234,10.0412,12.4997,4.1587,253.6280,264.9210,2.8782,28.4092,59.4813,10.8072,6.0893,4.1584,276.2450,62.9139,6.4828,,4.5950,12.9511,8.3561,3.7652,10.4488,20.4502,6.6539,,4.9718,10.0014,5.0296,8.4098,"",12.5685,4.1587,"","",2.8782,28.6979,"","",6.1810,"","","",6.6048,,4.6403,13.0339,8.3936,3.7700,11.4183,368.1270,7.6483,,23.1220,356.7090,110.8700,24,129,543,2022-02-26T14:38:26.831293Z,156.291,154.637,156.530,70.424,105.608,95.749,52.071,
47,0,0,24,1.6308,0.0059,24,22,1:01.3650,5,1:06.2945,10,15:55.1914,Active,True,0,0,10,Green,45,Jack,Harvey,IndyCar,D/H/F,Veteran,Rahal Letterman Lanigan Racing,"",18,0,0,P,0,0,-0.0001,8.3956,9.5406,12.5590,4.1391,203.6960,214.2640,2.8763,28.2743,58.3514,10.5486,6.0648,4.7122,477.1050,63.9214,6.4270,,4.5639,12.8510,8.2871,3.7177,10.3895,20.3813,6.6089,,4.9944,9.9918,4.9974,8.4186,"",12.5590,4.1404,"","",2.8793,28.2743,"","",6.0648,"","","",6.4270,,4.5929,12.9032,8.3103,"","","","","","","","",22,21,850,2022-02-26T14:38:26.831293Z,156.860,156.860,156.860,,105.598,97.746,67.840,
48,0,7,25,2.1506,0.5198,25,23,1:01.8848,6,3:50.4874,11,29:06.6801,In Pit,False,0,0,11,Green,48,Jimmie,Johnson,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,"",25,0,0,A,0,0,-0.0001,8.6550,10.3005,12.8065,4.1413,279.4710,290.2940,2.8658,28.6275,59.3458,10.5495,6.2561,4.4310,145.4670,66.1462,6.4673,,4.5196,12.9836,8.3585,3.8401,10.4624,20.4178,6.5979,,4.8931,9.9059,5.0128,"","","","","","","","","","","","","","","","","","","","","","","","","","","",23,25,2031,2022-02-26T14:38:26.831293Z,157.343,,157.101,,104.711,28.114,40.809,
35,0,1,26,2.6254,0.4748,26,10,1:02.3596,16,1:02.3596,16,38:19.4812,Active,True,0,0,16,Green,11,Tatiana,Calderon,IndyCar,D/C/F,Rookie,AJ Foyt Enterprises,"",26,0,0,A,0,0,-0.0001,8.5097,10.2766,12.6705,4.1544,267.4880,278.2200,2.8929,28.9273,60.5389,10.5939,6.3563,4.6576,216.9110,69.6192,6.6091,,4.6782,13.0391,8.3609,3.8207,10.4804,20.7280,6.6338,,5.1513,10.2476,5.0817,8.5097,"",12.6705,4.1608,"","",2.9214,28.9273,"","",6.3577,"","","",6.6091,,4.6782,13.0391,8.3609,3.8351,10.4930,20.7618,6.6579,,5.1871,10.2688,5.0817,10,1,596,2022-02-26T14:38:26.831293Z,155.637,155.194,156.830,156.500,103.913,103.913,45.088,
28,0,7,1,0.0000,0.0000,1,3,59.7342,18,1:05.5720,19,37:53.0781,In Pit,False,0,0,19,Green,3,Scott,McLaughlin,IndyCar,D/C/F,Veteran,Team Penske,"",1,0,0,A,0,0,-0.0001,8.1836,10.2137,12.3187,4.1154,13.4415,208.0290,2.8378,27.5605,58.4880,194.5760,5.9256,4.0419,218.6130,63.3694,6.3683,,4.4112,12.4059,7.9947,3.5815,10.1785,19.8086,6.5970,,4.7321,9.6301,4.8980,"","","","","","","","","","","","","","","","","","","","","","","","","","","",2,12,2022,2022-02-26T14:39:02.729181Z,157.767,,157.252,,108.481,98.823,54.164,
42,0,0,2,0.3509,0.3509,2,17,1:00.0851,19,1:00.1403,21,38:49.4011,In Pit,True,0,0,21,Green,26,Colton,Herta,IndyCar,D/H/F,Veteran,Andretti Autosport,"",2,0,0,A,4,8,1:02.6688,8.2742,10.2189,12.3828,4.1086,13.3566,204.7960,2.8552,27.8055,57.9221,191.4400,6.0303,4.1478,306.0420,64.1791,6.3371,,4.4311,12.5266,8.0955,3.5961,10.1436,19.7899,6.5475,,4.7686,9.6463,4.8777,"","","","","","","","","","","","","","","","","","","","","","","","","","","",17,3,879,2022-02-26T14:39:02.729181Z,157.343,,157.585,,107.847,107.748,58.418,103.401
50,0,0,3,0.3511,0.0002,3,25,1:00.0853,14,1:00.0853,14,38:05.3248,Active,True,0,0,14,Green,60,Simon,Pagenaud,IndyCar,D/H/F,Veteran,Meyer Shank Racing,"",5,0,0,A,0,0,-0.0001,8.2215,10.1437,12.3482,4.1235,13.6156,340.6540,2.8417,27.7824,60.4992,326.9580,5.9673,3.8613,69.9103,70.2047,6.3396,,4.4701,12.6223,8.1165,3.7091,10.2192,19.9202,6.5055,,4.7626,9.6624,4.8964,8.2634,"",12.3920,4.1286,"","",2.8417,28.6580,"","",5.9762,"","","",6.3608,,4.6782,13.4793,8.8011,3.9942,10.7261,"",6.7319,,"","","",25,148,658,2022-02-26T14:39:02.729181Z,157.798,157.282,157.646,146.944,107.847,107.847,39.697,
43,0,7,4,0.3733,0.0222,4,18,1:00.1075,16,1:01.1443,17,37:55.0847,In Pit,False,0,0,17,Green,27,Alexander,Rossi,IndyCar,D/H/F,Veteran,Andretti Autosport,"",3,0,0,A,3,6,1:01.8105,8.1866,10.0412,12.3252,4.1345,13.3749,200.8250,2.8472,27.7632,59.1910,187.4440,5.9769,4.2265,222.8480,62.0877,6.3655,,4.4135,12.5736,8.1577,3.6439,10.2379,19.9641,6.5940,,4.8047,9.7262,4.9215,"","","","","","","","","","","","","","","","","","","","","","","","","","","",18,3,522,2022-02-26T14:39:02.729181Z,158.072,,157.282,,107.807,105.979,48.420,104.837
36,0,1,5,0.4258,0.0525,5,11,1:00.1600,15,1:03.5720,17,38:57.9053,Active,True,0,0,17,Green,12,Will,Power,IndyCar,D/C/F,Veteran,Team Penske,"",4,0,0,A,0,0,-0.0001,8.2371,9.6301,12.3689,4.0976,13.4459,324.1690,2.8381,27.6735,58.1012,310.7230,5.9851,4.9469,126.2370,64.5277,6.3536,,4.4494,12.4750,8.0256,3.6402,10.2262,19.9966,6.5860,,4.8375,9.7704,4.9329,8.9406,"",13.0921,4.1515,"","",2.9269,29.8262,"","",6.2936,"","","",6.7903,,5.0474,13.8154,8.7680,3.9934,10.6869,20.6537,6.6935,,5.0279,9.9668,4.9389,11,12,461,2022-02-26T14:39:02.729181Z,158.716,151.319,158.103,156.201,107.713,101.932,47.119,
41,0,1,6,0.4762,0.0504,6,16,1:00.2104,13,1:01.4336,14,38:58.6409,Active,True,0,0,14,Green,21,Rinus,VeeKay,IndyCar,D/C/F,Veteran,Ed Carpenter Racing,"",5,0,0,A,1,4,1:00.3180,8.1758,9.6795,12.2954,4.1147,13.4561,355.4740,2.8341,27.6175,57.6851,341.9860,5.9327,5.3218,301.4320,66.9335,6.3283,,4.3835,12.4983,8.0900,3.5960,10.1603,19.9359,6.5538,,4.7904,9.7450,4.9546,8.4092,"",12.6081,4.1989,"","",2.8567,28.2842,"","",6.0730,"","","",6.4295,,4.5772,12.9250,8.3478,3.7901,10.4147,20.5413,6.6246,,5.1401,10.1266,4.9865,16,139,1010,2022-02-26T14:39:02.729181Z,158.716,156.500,157.981,157.524,107.623,105.480,38.792,107.431
26,0,0,7,0.5022,0.0260,7,1,1:00.2364,22,1:00.2364,22,38:42.9420,Active,True,0,0,22,Green,10,Alex,Palou,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,"",19,0,0,P,0,0,-0.0001,8.2386,10.2612,12.4093,4.1521,13.3921,178.6560,2.8648,27.7181,59.0111,165.2540,5.9085,4.0229,284.2320,60.4933,6.3877,,4.3851,12.5235,8.0427,3.6309,10.2625,20.0366,6.6287,,4.8388,9.7741,4.9353,8.2386,"",12.4093,4.1707,"","",2.8762,"","","","","","","","","","","","","","","","","","","","",9,25,2018,2022-02-26T14:39:02.729181Z,155.933,,156.261,,107.576,107.576,61.370,
37,0,0,8,0.5060,0.0038,8,12,1:00.2402,16,1:00.2402,16,38:23.5368,Active,True,0,0,16,Green,14,Kyle,Kirkwood,IndyCar,D/C/F,Rookie,AJ Foyt Enterprises,"",10,0,0,A,0,0,-0.0001,8.2614,9.8909,12.4345,4.1300,294.9930,308.1850,2.8386,27.8086,58.3350,10.6869,5.9924,4.4874,194.0360,60.7270,6.4368,,4.5385,12.4937,7.9477,3.6146,10.2409,19.9971,6.6122,,4.7562,9.7050,4.9088,8.2641,"",12.4391,4.1750,"","",2.8593,"","","",5.9945,"","","",6.4368,,4.5763,"","","","","","","","","","",12,2,954,2022-02-26T14:39:02.729181Z,156.261,156.112,157.041,,107.569,107.569,45.009,
30,0,7,9,0.5991,0.0931,9,5,1:00.3333,16,1:00.5070,17,37:37.2510,In Pit,False,0,0,17,Green,5,Pato,O'Ward,IndyCar,D/C/F,Veteran,Arrow McLaren SP,"",2,0,0,A,0,0,-0.0001,8.2788,10.3289,12.4301,4.1433,13.4012,290.9250,2.8506,27.9429,58.8886,277.4790,5.9052,4.5019,265.3080,65.1686,6.3620,,4.5604,12.7447,8.1843,3.5903,10.1686,19.9484,6.5783,,4.8240,9.7436,4.9196,"","","","","","","","","","","","","","","","","","","","","","","","","","","",4,24,852,2022-02-26T14:39:02.729181Z,158.501,,157.312,,107.403,107.095,48.803,
32,0,0,10,0.6421,0.0430,10,7,1:00.3763,15,1:00.3763,15,38:30.2663,Active,True,0,0,15,Green,7,Felix,Rosenqvist,IndyCar,D/C/F,Veteran,Arrow McLaren SP,"",14,0,0,A,0,0,-0.0001,8.3252,9.7901,12.4889,4.1530,282.6890,294.3900,2.8597,27.9021,58.4232,10.5996,6.0417,4.3807,147.1930,64.6044,6.3664,,4.5296,12.6100,8.0804,3.6240,10.2490,19.9853,6.6250,,4.7850,9.7363,4.9330,8.4581,"",12.6301,4.1720,"","",2.8613,"","","",6.3308,"","","",6.8579,,"","","","","","","","","","","",6,24,963,2022-02-26T14:39:02.729181Z,158.809,152.333,157.071,,107.327,107.327,42.073,
40,0,0,11,0.6478,0.0057,11,15,1:00.3820,17,1:00.3820,17,38:36.2169,Active,True,0,0,17,Green,20,Conor,Daly,IndyCar,D/C/F,Veteran,Ed Carpenter Racing,"",18,0,0,A,0,0,-0.0001,8.2419,10.5754,12.3811,4.1392,260.3210,270.9570,2.8392,27.7468,59.1123,10.6360,5.9888,4.1552,222.8790,64.3507,6.3696,,4.4201,12.5492,8.1291,3.6876,10.3490,20.2541,6.6482,,4.9226,9.9051,4.9762,8.3680,"",12.5144,4.1464,"","",2.8426,"","","",6.0248,"","","","","","","","","","","","","","","","",15,139,580,2022-02-26T14:39:02.729181Z,158.194,,157.161,,107.317,107.317,47.560,
31,0,7,12,0.6518,0.0040,12,6,1:00.3860,12,1:00.3860,12,37:12.8390,In Pit,False,0,0,12,Green,06,Helio,Castroneves,IndyCar,D/H/F,Veteran,Meyer Shank Racing,"",7,0,0,A,0,0,-0.0001,8.2640,9.4719,12.3938,4.1298,430.0330,440.5830,2.8480,27.8942,57.7129,10.5503,6.0407,4.1500,204.7660,71.2563,6.3703,,4.4785,12.6267,8.1482,3.6325,10.1805,20.0980,6.5480,,4.8850,9.8240,4.9182,"","","","","","","","","","","","","","","","","","","","","","","","","","","",5,148,254,2022-02-26T14:39:02.729181Z,159.614,,158.655,,107.310,107.310,34.826,
33,0,1,13,0.6568,0.0050,13,8,1:00.3910,16,1:00.5801,18,38:52.9198,Active,True,0,0,18,Green,8,Marcus,Ericsson,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,"",9,0,0,A,0,0,-0.0001,8.1738,9.7602,12.3372,4.1519,13.4077,310.8650,2.8613,27.8262,58.6135,297.4260,5.9686,4.2895,196.1300,63.5446,6.3659,,4.4754,12.6239,8.1170,3.6760,10.2972,20.1702,6.6208,,4.8995,9.8597,4.9277,8.3454,"",12.5118,4.1664,"","",2.8616,27.8865,"","",6.0351,"","","",6.3659,,4.4754,12.6239,8.1485,3.6791,10.3221,20.1818,6.6430,,4.9320,9.8597,4.9277,7,25,1087,2022-02-26T14:39:02.729181Z,157.555,157.555,156.440,156.142,107.301,106.966,49.997,
27,0,0,14,0.6577,0.0009,14,2,1:00.3919,19,1:00.3919,19,38:46.6839,Active,True,0,0,19,Green,2,Josef,Newgarden,IndyCar,D/C/F,Veteran,Team Penske,"",15,0,0,A,0,0,-0.0001,8.2126,9.7366,12.3870,4.1367,13.4489,299.0900,2.8553,27.8221,58.3284,285.6410,5.9185,4.3145,287.4570,62.2571,6.4282,,4.4570,12.5886,8.1316,3.6236,10.2742,20.0501,6.6345,,4.8216,9.7759,4.9543,8.2126,"",12.3870,4.1744,"","","","","","","","","","","","","","","","","","","","","","","",1,12,606,2022-02-26T14:39:02.729181Z,156.830,,156.890,,107.299,107.299,52.917,
45,0,0,15,0.7048,0.0471,15,20,1:00.4390,16,1:00.5780,17,38:26.8103,Active,True,0,0,17,Green,29,Devlin,DeFrancesco,IndyCar,D/H/F,Rookie,Andretti Steinbrenner Autosport,"",10,0,0,A,0,0,-0.0001,8.2612,10.1151,12.4115,4.1257,274.6560,285.2030,2.8498,27.9934,58.7984,10.5361,6.0075,4.2676,188.3840,62.6589,6.4318,,4.4730,12.6066,8.1336,3.6562,10.2814,20.0341,6.5894,,4.7881,9.7527,4.9583,8.3498,"",12.5205,4.1707,"","",2.8568,"","","",6.0549,"","","",6.4543,,4.5203,"","","","","","","","","","",20,3,2020,2022-02-26T14:39:02.729181Z,156.680,155.047,156.680,,107.216,106.970,47.754,
46,0,0,16,0.7245,0.0197,16,21,1:00.4587,17,1:00.4587,17,38:01.6138,Active,True,0,0,17,Green,30,Christian,Lundgaard,IndyCar,D/H/F,Rookie,Rahal Letterman Lanigan Racing,"",13,0,0,A,0,0,-0.0001,8.2982,9.9903,12.4505,4.1523,13.3929,303.6350,2.8685,27.7893,58.3414,290.2430,5.9812,4.2701,131.1410,63.9697,6.4394,,4.3872,12.4744,8.0872,3.6589,10.2794,20.1983,6.6205,,4.9215,9.9030,4.9522,8.2982,"",12.4505,4.1523,"","",2.8685,27.9178,"","",6.0428,"","","",6.4394,,4.3990,12.5671,8.1681,3.7411,10.3743,"",6.6332,,4.9853,"","",21,21,2071,2022-02-26T14:39:02.729181Z,157.494,157.131,157.101,156.920,107.181,107.181,48.282,
39,0,0,17,0.7729,0.0484,17,14,1:00.5071,14,1:00.5071,14,38:12.9553,Active,True,0,0,14,Green,18,David,Malukas,IndyCar,D/H/F,Rookie,Dale Coyne Racing with HMD,"",24,0,0,A,0,0,-0.0001,8.2550,10.3972,12.3959,4.1368,368.7560,379.3130,2.8601,27.9750,59.0737,10.5565,6.0731,4.6346,231.1840,70.6035,6.4328,,4.4514,12.5996,8.1482,3.6624,10.2607,19.9953,6.5860,,4.8496,9.7346,4.8850,8.3554,"",12.4922,4.1368,"","",2.8695,27.9750,"","",6.0731,"","","",6.4328,,4.4514,12.5996,8.1482,3.6624,"","","","","","","",14,129,1014,2022-02-26T14:39:02.729181Z,156.890,156.830,157.071,,107.095,107.095,39.565,
51,0,7,18,0.8694,0.0965,18,26,1:00.6036,15,1:00.9241,16,38:20.3830,In Pit,False,0,0,16,Green,77,Callum,Ilott,IndyCar,D/C/F,Rookie,Juncos Hollinger Racing,"",10,0,0,P,0,0,-0.0001,8.3134,9.7728,12.4978,4.1607,302.0830,312.7000,2.8549,27.8952,58.6866,10.6008,6.0548,4.1864,202.2070,65.6713,6.3657,,4.4531,12.6120,8.1196,3.6644,10.2720,20.1855,6.6076,,4.9269,9.9135,4.9513,"","","","","","","","","","","","","","","","","","","","","","","","","","","",26,146,2072,2022-02-26T14:39:02.729181Z,157.828,,156.560,,106.924,106.362,45.071,
44,0,7,19,1.0204,0.1510,19,19,1:00.7546,7,2:22.2712,12,27:22.3124,In Pit,False,0,0,12,Green,28,Romain,Grosjean,IndyCar,D/H/F,Veteran,Andretti Autosport,"",8,0,0,P,2,8,1:00.9265,8.3308,9.6607,12.4702,4.1316,167.7620,178.3670,2.8603,28.0318,62.6418,10.6046,6.1011,4.3057,307.7070,61.5112,6.4154,,4.4252,12.6111,8.1698,3.6824,10.2438,20.0370,6.5614,,4.7756,9.7409,4.9590,"","","","","","","","","","","","","","","","","","","","","","","","","","","",19,3,2047,2022-02-26T14:39:02.729181Z,157.981,,157.798,,106.659,45.547,47.348,106.358
29,0,0,20,1.0861,0.0657,20,4,1:00.8203,15,1:00.8203,15,38:09.1274,Active,True,0,0,15,Green,4,Dalton,Kellett,IndyCar,D/C/F,Veteran,AJ Foyt Enterprises,"",14,0,0,A,0,0,-0.0001,8.3665,10.3312,12.5577,4.1531,310.1040,320.7410,2.8322,28.0914,59.0667,10.5723,6.1047,4.5040,64.5084,90.1105,6.4433,,4.4882,12.6729,8.1464,3.6211,10.2710,20.0401,6.6221,,4.8204,9.7691,4.9487,8.4006,"",12.5825,4.1819,"","",2.8676,28.0914,"","",6.1053,"","","",6.4433,,4.4882,12.6752,8.1870,3.6966,"","","","","","","",3,2,719,2022-02-26T14:39:02.729181Z,156.830,156.142,156.950,,106.543,106.543,42.462,
34,0,0,21,1.5937,0.5076,21,9,1:01.3279,6,1:02.5419,14,38:34.5648,Active,True,0,0,14,Green,9,Scott,Dixon,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,"",20,0,0,A,0,0,-0.0001,8.2251,10.0482,12.3975,4.1572,13.3730,310.6100,2.8662,28.3263,58.8381,297.1890,5.9955,4.0988,132.7700,59.8651,6.4652,,4.5600,12.7922,8.2079,3.7630,10.4250,20.4031,6.6620,,4.9882,9.9468,4.9551,8.2251,"",12.3975,4.1724,"","",2.8723,"","","",5.9955,"","","","","","","","","","","","","","","","",8,25,326,2022-02-26T14:39:02.729181Z,157.041,,156.770,,105.662,103.611,39.195,
38,0,0,22,1.5945,0.0008,22,13,1:01.3287,6,1:01.8268,15,38:00.1848,Active,True,0,0,15,Green,15,Graham,Rahal,IndyCar,D/H/F,Veteran,Rahal Letterman Lanigan Racing,"",19,0,0,P,0,0,-0.0001,8.1931,10.5188,12.3149,4.1218,13.3371,291.3220,2.8801,28.4778,59.3303,277.9840,6.2070,4.1385,145.5330,62.1627,6.5131,,4.5196,12.8288,8.3086,3.6820,10.2727,20.2166,6.5799,,4.9527,9.9439,4.9545,8.1931,"",12.3149,4.1218,"","",2.8801,32.6007,"","",8.9645,"","","",7.4245,,4.7646,13.3316,8.5670,3.7579,10.4415,"",6.6836,,"","","",13,21,400,2022-02-26T14:39:02.729181Z,156.710,150.623,157.131,156.500,105.660,104.809,42.628,
